"","Ticker Symbol","For Year","Total Assets","Intangible Assets","Liabilities","Earnings Per Share","Total Revenue","Current Ratio","Quick Ratio","Profit Margin","Operating Margin","Total Liabilities","Total Equity","Retained Earnings","Gross Margin","Estimated Shares Outstanding","Book Value","Asset Turnover","Total Debt To Equity","date","open","close","low","high","volume","month","Name","Sector","Industry"
"1276","T",2013,2.77787e+11,6.2212e+10,-3.61e+08,3.39,1.28752e+11,66,66,14,24,1.86799e+11,9.0988e+10,3.1141e+10,60,5433038348.08,2.15936e+11,0.463491812071839,2.05300698993274,2013-04-01,36.709999,37.25,36.709999,37.32,24205600,"04","AT&T Inc.","Public Utilities","Telecommunications Equipment"
"1277","T",2014,2.96834e+11,6.6963e+10,1.852e+09,1.19,1.32447e+11,90,90,5,9,2.07118e+11,8.9716e+10,3.1081e+10,55,5413445378.15,2.28019e+11,0.446198885572407,2.3085960140889,2014-04-01,35.009998,35.09,34.650002,35.139999,28773700,"04","AT&T Inc.","Public Utilities","Telecommunications Equipment"
"1278","T",2015,4.02672e+11,1.2071e+11,5.56e+08,2.37,1.46801e+11,75,75,9,17,2.80001e+11,1.22671e+11,3.3671e+10,54,5630801687.76,2.81406e+11,0.364567191163031,2.28253621475328,2015-04-01,32.619999,32.889999,32.540001,32.91,25365000,"04","AT&T Inc.","Public Utilities","Telecommunications Equipment"
"1279","TAP",2013,15580100000,6825100000,183100000,3.1,4206100000,71,62,13,19,6974900000,8605200000,4199500000,39,1.83e+08,8571900000,0.269966174799905,0.810544786873054,2013-04-01,49.849998,51.900002,49.77,51.900002,3239300,"04","Molson Coors Brewing  Company","Consumer Non-Durables","Beverages (Production/Distribution)"
"1280","TAP",2014,13980100000,5755800000,74800000,2.78,4146300000,68,59,12,18,6116800000,7863300000,4439900000,40,184892086.331,8149500000,0.296585861331464,0.777892233540625,2014-04-01,58.93,58.869999,58.5,59.009998,747400,"04","Molson Coors Brewing  Company","Consumer Non-Durables","Beverages (Production/Distribution)"
"1281","TAP",2015,12276300000,4745700000,-114900000,1.94,3567500000,103,89,10,15,5233300000,7.043e+09,4.496e+09,39,185309278.351,7645500000,0.290600588125087,0.743049836717308,2015-04-01,74.019997,74.510002,73.440002,74.550003,1562600,"04","Molson Coors Brewing  Company","Consumer Non-Durables","Beverages (Production/Distribution)"
"1282","TDC",2012,3.066e+09,3.59e+08,1.47e+08,2.49,2.665e+09,190,184,16,22,1.287e+09,1.779e+09,1.656e+09,56,168273092.369,2.56e+09,0.869210697977821,0.723440134907251,2012-04-02,68.269997,69.040001,68.089996,69.459999,1139900,"04","Teradata Corporation","Technology","Computer Manufacturing"
"1283","TDC",2013,3.096e+09,3.44e+08,-5.4e+07,2.31,2.692e+09,201,194,14,20,1.239e+09,1.857e+09,2.033e+09,55,163203463.203,2.806e+09,0.869509043927649,0.667205169628433,2013-04-01,58.650002,57.02,56.98,58.650002,1095500,"04","Teradata Corporation","Technology","Computer Manufacturing"
"1284","TDC",2014,3.132e+09,3.35e+08,-5.1e+07,2.36,2.732e+09,158,154,13,18,1.425e+09,1.707e+09,6.56e+08,54,155508474.576,2.848e+09,0.872286079182631,0.834797891036907,2014-04-01,49.360001,48.27,47.779999,49.490002,2303500,"04","Teradata Corporation","Technology","Computer Manufacturing"
"1285","TDC",2015,2.53e+09,2.12e+08,1.6e+07,-1.53,2.53e+09,182,177,8,8,1.681e+09,8.49e+08,-2.04e+08,50,139869281.046,2.302e+09,1,1.97997644287397,2015-04-01,44.16,44.009998,43.439999,44.220001,1160700,"04","Teradata Corporation","Technology","Computer Manufacturing"
"1286","TDG",2013,6148879000,1189490000,110758000,-0.2,1924400000,409,281,16,39,6485260000,-336381000,-1004244000,55,-1513945000,4848631000,0.312967615723126,-19.2795074632634,2013-04-01,153.190002,151.089996,150.669998,153.740005,269600,"04","Transdigm Group Incorporated","Capital Goods","Military/Government/Technical"
"1287","TDG",2014,6756848000,1217153000,56920000,1.91,2372906000,288,210,13,39,8312947000,-1556099000,-2150293000,53,160685863.874,5482775000,0.351185345593093,-5.34217103153463,2014-04-01,185.949997,186.669998,184.330002,187.059998,580400,"04","Transdigm Group Incorporated","Capital Goods","Military/Government/Technical"
"1288","TDG",2015,8303935000,1539851000,43396000,2.5,2707115000,272,182,17,40,9342241000,-1038306000,-1717232000,54,178884800,6720688000,0.32600387647543,-8.99757971156865,2015-04-01,217.460007,218.720001,217.009995,219.690002,329700,"04","Transdigm Group Incorporated","Capital Goods","Military/Government/Technical"
"1289","TEL",2013,1.8461e+10,1.244e+09,-3.07e+08,3.05,1.139e+10,161,116,11,12,1.0081e+10,8.38e+09,2.472e+09,32,418360655.738,1.7524e+10,0.616976328476247,1.20298329355609,2013-04-01,41.939999,41.599998,41.400002,41.990002,1097000,"04","TE Connectivity Ltd.","Consumer Non-Durables","Electronic Components"
"1290","TEL",2014,2.0152e+10,1.087e+09,7.1e+07,4.34,1.1973e+10,222,185,15,15,1.1145e+10,9.007e+09,4.253e+09,33,410368663.594,1.8994e+10,0.59413457721318,1.23737093371822,2014-04-01,60.560001,60.259998,59.950001,60.740002,2450700,"04","TE Connectivity Ltd.","Consumer Non-Durables","Electronic Components"
"1291","TEL",2015,2.0589e+10,1.555e+09,-2.17e+08,5.98,1.2233e+10,221,175,20,14,1.1004e+10,9.585e+09,6.673e+09,33,404682274.247,1.9251e+10,0.594152217203361,1.14804381846635,2015-04-01,71.690002,71.080002,70.550003,71.699997,1525600,"04","TE Connectivity Ltd.","Consumer Non-Durables","Electronic Components"
"1292","TGNA",2012,6379886000,499913000,-7725000,1.83,5353197000,115,109,8,15,4029272000,2350614000,7514858000,45,231846994.536,5887698000,0.839074083768895,1.71413596617735,2012-04-02,15.27,15.4,15.15,15.65,2758300,"04","TEGNA Inc.","Consumer Services","Broadcasting"
"1293","TGNA",2013,9240706000,1477231000,-94644000,1.7,1603123000,191,186,24,19,6547608000,2693098000,7720903000,59,228635294.118,7858119000,0.173484904724812,2.43125500817274,2013-04-01,21.85,21.209999,21.08,21.959999,3409700,"04","TEGNA Inc.","Consumer Services","Broadcasting"
"1294","TGNA",2015,8537758000,3065107000,-99232000,2.04,3050945000,133,133,15,30,6345787000,2191971000,7111129000,70,225255882.353,5571883000,0.357347327014891,2.8950141219934,2015-04-01,37.040001,36.810001,36.490002,37.16,1514300,"04","TEGNA Inc.","Consumer Services","Broadcasting"
"1295","TGT",2012,4.8163e+10,0,1.93e+08,4.57,7.3301e+10,117,60,4,8,3.1605e+10,1.6558e+10,1.3155e+10,31,656236323.851,4.797e+10,1.52193592591824,1.90874501751419,2012-04-02,58.349998,58.290001,57.990002,58.450001,4146500,"04","Target Corporation","Consumer Services","Department/Specialty Retail Stores"
"1296","TGT",2013,4.4553e+10,0,2.47e+08,3.1,7.1279e+10,91,26,3,7,2.8322e+10,1.6231e+10,1.2599e+10,30,635806451.613,4.4306e+10,1.59986981796961,1.74493253650422,2013-04-01,68.300003,68.660004,68.25,68.830002,2734100,"04","Target Corporation","Consumer Services","Department/Specialty Retail Stores"
"1297","TGT",2014,4.1172e+10,0,7.77e+08,-2.58,7.2618e+10,116,46,2,6,2.7175e+10,1.3997e+10,9.644e+09,29,634108527.132,4.0395e+10,1.76377149519091,1.94148746159891,2014-04-01,60.740002,60.57,60.299999,60.810001,4246000,"04","Target Corporation","Consumer Services","Department/Specialty Retail Stores"
"1298","TGT",2015,4.0262e+10,0,5.34e+08,5.35,7.3785e+10,112,44,5,7,2.7305e+10,1.2957e+10,8.188e+09,30,628598130.841,3.9728e+10,1.83262133028662,2.10735509763062,2015-04-01,81.830002,82.089996,81.260002,82.230003,4961700,"04","Target Corporation","Consumer Services","Department/Specialty Retail Stores"
"1299","TIF",2012,4630850000,0,-53058000,3.28,3794249000,537,156,11,18,2032118000,2598732000,1671341000,57,126877134.146,4683908000,0.81934180550007,0.781965204568998,2012-04-02,69,70.019997,68.910004,70.470001,1865400,"04","Tiffany & Co.","Consumer Services","Consumer Specialties"
"1300","TIF",2013,4752351000,0,-40400000,1.42,4031100000,463,129,5,8,2031914000,2720437000,1682398000,58,127746478.873,4792751000,0.848232800986291,0.746907206452493,2013-04-01,69.690002,70.239998,69.43,70.720001,1650900,"04","Tiffany & Co.","Consumer Services","Consumer Specialties"
"1301","TIF",2014,5180600000,0,49300000,3.75,4249900000,533,174,11,21,2345500000,2835100000,1950700000,60,129120000,5131300000,0.820348994324982,0.827307678741491,2014-04-01,86.510002,87.940002,86.339996,88.169998,1397000,"04","Tiffany & Co.","Consumer Services","Consumer Specialties"
"1302","TIF",2015,5129700000,0,-24600000,3.61,4104900000,481,176,11,19,2218300000,2911400000,2012500000,61,128504155.125,5154300000,0.800222235218434,0.761935838428248,2015-04-01,87.599998,86.129997,85.849998,87.650002,1710100,"04","Tiffany & Co.","Consumer Services","Consumer Specialties"
"1303","TJX",2013,9511855000,316269000,656666000,2.6,25878372000,152,72,7,12,5845918000,3665937000,3155427000,28,733341153.846,8538920000,2.7206440804659,1.59465860979062,2013-04-01,46.849998,46.900002,46.700001,47.25,3301800,"04","TJX Companies, Inc. (The)","Consumer Services","Clothing/Shoe/Accessory Stores"
"1304","TJX",2014,10201022000,312687000,-170867000,3,27422696000,172,88,8,12,5971129000,4229893000,3724408000,29,712465333.333,10059202000,2.68823025771339,1.41165012921131,2014-04-01,60.84,61.189999,60.759998,61.25,2515200,"04","TJX Companies, Inc. (The)","Consumer Services","Clothing/Shoe/Accessory Stores"
"1305","TJX",2015,10988750000,309870000,4.51e+08,3.2,29078407000,167,85,8,12,6724520000,4264230000,4133882000,29,692227500,10227880000,2.64619788419975,1.57695996698114,2015-04-01,70.089996,68.949997,68.760002,70.110001,3248600,"04","TJX Companies, Inc. (The)","Consumer Services","Clothing/Shoe/Accessory Stores"
"1306","TMK",2012,18776910000,0,489191000,5.48,3589516000,NA,NA,15,21,14415124000,4361786000,3403338000,46,96591970.8029,18287719000,0.191166491185184,3.30486731811235,2012-04-02,49.780003,50.209997,49.630005,50.539993,1325700,"04","Torchmark Corporation","Finance","Life Insurance"
"1307","TMK",2013,18191744000,0,571066000,5.76,3494253000,NA,NA,15,22,14415402000,3776342000,3495533000,47,91748611.1111,17620678000,0.192079055202184,3.81729250157957,2013-04-01,59.830004,59.459999,59.129997,59.969999,580100,"04","Torchmark Corporation","Finance","Life Insurance"
"1308","TMK",2014,20272259000,0,598153000,4.15,3620095000,NA,NA,15,22,15574793000,4697466000,3376846000,47,130828674.699,19674106000,0.178573833335496,3.31557333251587,2014-04-01,78.620012,79.089993,78.010008,79.120005,570000,"04","Torchmark Corporation","Finance","Life Insurance"
"1309","TMK",2015,19853213000,0,645811000,4.21,3766065000,NA,NA,14,20,15797661000,4055552000,3614369000,46,125201900.238,19207402000,0.189695491606321,3.89531708630539,2015-04-01,54.849998,54.98,54.540001,55.040001,577700,"04","Torchmark Corporation","Finance","Life Insurance"
"1310","TMO",2012,27444600000,7804500000,137200000,3.24,12509900000,231,162,9,12,11979900000,15464700000,7697300000,42,363549382.716,19502900000,0.455823732173178,0.774661002153291,2012-04-02,56.360001,56.380001,56.040001,56.709999,2564400,"04","Thermo Fisher Scientific Inc","Capital Goods","Industrial Machinery/Components"
"1311","TMO",2013,31863400000,7071300000,210300000,3.53,13090300000,316,268,10,12,15007300000,16856100000,8753300000,42,360708215.297,24581800000,0.410825586723325,0.890318638356441,2013-04-01,76.300003,75.529999,75.269997,76.349998,1588800,"04","Thermo Fisher Scientific Inc","Capital Goods","Industrial Machinery/Components"
"1312","TMO",2014,42852100000,14110100000,309600000,4.76,16889600000,122,87,11,15,2.2304e+10,20548100000,10406900000,44,397983193.277,28432400000,0.39413704345878,1.08545315625289,2014-04-01,120.540001,121.879997,120.540001,121.980003,1802600,"04","Thermo Fisher Scientific Inc","Capital Goods","Industrial Machinery/Components"
"1313","TMO",2015,4.0889e+10,12758300000,1.45e+08,4.96,16965400000,138,90,12,14,19538800000,21350200000,12142300000,46,398266129.032,27985700000,0.41491354643058,0.915157703440717,2015-04-01,134.669998,132,131.289993,134.720001,1801400,"04","Thermo Fisher Scientific Inc","Capital Goods","Industrial Machinery/Components"
"1314","TRIP",2012,1299194000,38190000,2.6e+07,1.39,7.63e+08,323,323,25,39,572226000,726968000,196438000,98,139568345.324,1235004000,0.587287194983967,0.787140561895434,NA,NA,NA,NA,NA,NA,NA,"TripAdvisor, Inc.","Technology","Computer Software: Programming, Data Processing"
"1315","TRIP",2013,1.473e+09,5.2e+07,7e+07,1.44,9.45e+08,259,259,22,31,6.08e+08,8.65e+08,4.02e+08,98,142361111.111,1.351e+09,0.641547861507128,0.702890173410405,2013-04-01,52.529999,51.700001,51.48,54.139999,1695700,"04","TripAdvisor, Inc.","Technology","Computer Software: Programming, Data Processing"
"1316","TRIP",2014,1.948e+09,2.14e+08,7.8e+07,1.58,1.246e+09,193,193,18,27,8.23e+08,1.125e+09,6.28e+08,97,143037974.684,1.656e+09,0.639630390143737,0.731555555555556,2014-04-01,91.230003,95.550003,90.75,95.779999,2617500,"04","TripAdvisor, Inc.","Technology","Computer Software: Programming, Data Processing"
"1317","TRIP",2015,2.128e+09,1.76e+08,6.7e+07,1.38,1.492e+09,277,277,13,16,7.16e+08,1.412e+09,8.26e+08,96,143478260.87,1.885e+09,0.701127819548872,0.507082152974504,2015-04-01,83.379997,82.339996,81.580002,83.510002,1548800,"04","TripAdvisor, Inc.","Technology","Computer Software: Programming, Data Processing"
"1318","TRV",2013,1.03812e+11,3.51e+08,2.7e+07,9.84,2.6191e+10,NA,NA,14,19,7.9016e+10,2.4796e+10,2.4291e+10,49,373272357.724,1.03434e+11,0.252292605864447,3.1866430069366,2013-04-01,84.370003,83.949997,83.75,84.720001,1306000,"04","The Travelers Companies, Inc.","Finance","Property-Casualty Insurers"
"1319","TRV",2014,1.03078e+11,3.04e+08,7.3e+07,10.82,2.7174e+10,NA,NA,14,19,7.8242e+10,2.4836e+10,2.7251e+10,49,341219963.031,1.02701e+11,0.263625603911601,3.15034627154131,2014-04-01,85.169998,84.389999,84.160004,85.239998,2172800,"04","The Travelers Companies, Inc.","Finance","Property-Casualty Insurers"
"1320","TRV",2015,1.00184e+11,2.79e+08,2.48e+08,10.99,2.6815e+10,NA,NA,13,18,7.6586e+10,2.3598e+10,2.9945e+10,49,312920837.125,9.9657e+10,0.267657510181266,3.24544452919739,2015-04-01,108,107.110001,106.809998,108,1860100,"04","The Travelers Companies, Inc.","Finance","Property-Casualty Insurers"
"1321","TSCO",2012,1706808000,0,120271000,3.89,4664120000,202,40,6,9,681834000,1024974000,1371733000,34,71068637.5321,1586537000,2.7326565143824,0.665220776331887,2012-04-02,89.879997,91.860001,89.870003,92.529999,1300600,"04","Tractor Supply Company","Consumer Services","RETAIL: Building Materials"
"1322","TSCO",2013,1903391000,0,17788000,2.35,5164784000,227,43,6,10,656497000,1246894000,1631483000,34,139674042.553,1885603000,2.71346454827201,0.526505861765314,2013-04-01,104,102.779999,102.309998,104,848200,"04","Tractor Supply Company","Consumer Services","RETAIL: Building Materials"
"1323","TSCO",2014,2034571000,0,83046000,2.69,5711715000,211,26,6,10,741010000,1293561000,1918307000,34,137875464.684,1951525000,2.80733137354263,0.572845037845142,2014-04-01,70.779999,71.720001,70.669998,71.769997,830800,"04","Tractor Supply Company","Consumer Services","RETAIL: Building Materials"
"1324","TSCO",2015,2370826000,0,89588000,3.03,6226507000,221,30,7,10,977532000,1393294000,2225601000,34,135443894.389,2281238000,2.62630281598059,0.701597796301427,2015-04-01,84.879997,84.709999,83.699997,84.970001,605800,"04","Tractor Supply Company","Consumer Services","RETAIL: Building Materials"
"1325","TSN",2015,2.2969e+10,5.168e+09,-8e+06,NA,4.1373e+10,152,71,3,5,1.3278e+10,9.691e+09,6.813e+09,9,NA,1.7809e+10,1.80125386390352,1.37013724073883,2015-04-01,38.150002,38.400002,37.740002,38.52,4780000,"04","Tyson Foods, Inc.","Consumer Non-Durables","Meat/Poultry/Fish"
"1326","TSO",2012,1.0702e+10,2.14e+08,-6.1e+07,5.33,2.9809e+10,161,114,2,5,6.451e+09,4.251e+09,3.649e+09,13,139399624.765,1.0549e+10,2.78536722108017,1.51752528816749,2012-04-02,26.76,26.799999,26.139999,27.27,3357900,"04","Tesoro Corp","Energy","Oil & Gas Production"
"1327","TSO",2013,1.3389e+10,2.63e+08,5.18e+08,3.05,3.7601e+10,156,81,1,2,9.087e+09,4.302e+09,3.94e+09,9,135081967.213,1.2608e+10,2.80835013817313,2.11227336122734,2013-04-01,58.27,56.849998,56.48,58.450001,3098600,"04","Tesoro Corp","Energy","Oil & Gas Production"
"1328","TSO",2014,1.6491e+10,1.222e+09,-2.98e+08,6.56,4.0633e+10,148,77,2,4,1.2037e+10,4.454e+09,4.642e+09,12,128506097.561,1.5567e+10,2.46395003335153,2.70251459362371,2014-04-01,50.529999,51.759998,50.419998,51.91,2131500,"04","Tesoro Corp","Energy","Oil & Gas Production"
"1329","TSO",2015,1.6332e+10,1.211e+09,-8.63e+08,12.5,2.8711e+10,170,79,5,10,1.1119e+10,5.213e+09,5.954e+09,22,123200000,1.5984e+10,1.75795983345579,2.13293688854786,2015-04-01,91.550003,91.309998,90.339996,91.82,1681900,"04","Tesoro Corp","Energy","Oil & Gas Production"
"1330","TSS",2012,2023838000,518238000,14717000,1.3,1793557000,249,249,14,20,598628000,1425210000,1549063000,34,192248461.538,1490883000,0.886215695129749,0.420027925709194,2012-04-02,23.040001,23.24,22.85,23.27,1248900,"04","Total System Services, Inc.","Miscellaneous","Business Services"
"1331","TSS",2013,3686568000,1030127000,-77056000,1.3,2064305000,220,220,12,19,2105491000,1581077000,1718204000,34,197382307.692,2733497000,0.559953051184733,1.33168150570782,2013-04-01,24.75,24.440001,24.33,24.799999,967800,"04","Total System Services, Inc.","Miscellaneous","Business Services"
"1332","TSS",2014,3733581000,1006560000,54636000,1.73,2446877000,233,233,13,18,2040819000,1692762000,1966370000,32,190408092.486,2672385000,0.655370005364823,1.2056148472142,2014-04-01,30.459999,30.360001,30.049999,30.459999,1559700,"04","Total System Services, Inc.","Miscellaneous","Business Services"
"1333","TSS",2015,3908300000,981201000,-29853000,1.98,2779541000,260,260,13,19,2065282000,1843018000,2256058000,33,186384343.434,2956952000,0.711189263874319,1.12059784549039,2015-04-01,38.060001,37.959999,37.599998,38.110001,854100,"04","Total System Services, Inc.","Miscellaneous","Business Services"
"1334","TXN",2012,2.0021e+10,2.7e+09,-2.12e+08,1.53,1.2825e+10,240,189,14,15,9.06e+09,1.0961e+10,2.7205e+10,50,1149673202.61,1.7533e+10,0.640577393736577,0.826566919076727,2012-04-02,33.139999,33.259998,32.950001,33.41,7410300,"04","Texas Instruments Incorporated","Technology","Semiconductors"
"1335","TXN",2013,1.8938e+10,2.341e+09,-1.88e+08,1.94,1.2205e+10,292,229,18,23,8.131e+09,1.0807e+10,2.8173e+10,52,1114432989.69,1.6785e+10,0.644471433097476,0.752382714907005,2013-04-01,35.259998,35.009998,34.860001,35.560001,11066900,"04","Texas Instruments Incorporated","Technology","Semiconductors"
"1336","TXN",2014,1.7372e+10,1.985e+09,-1.86e+08,2.61,1.3045e+10,279,212,22,30,6.982e+09,1.039e+10,2.9653e+10,57,1080842911.88,1.5573e+10,0.750921022334792,0.671992300288739,2014-04-01,47.32,47.529999,47.119999,49.77,6467800,"04","Texas Instruments Incorporated","Technology","Semiconductors"
"1337","TXN",2015,1.623e+10,1.629e+09,-1.7e+08,2.86,1.3e+10,277,211,23,33,6.284e+09,9.946e+09,3.1176e+10,58,1044055944.06,1.4771e+10,0.800985828712261,0.631811783631611,2015-04-01,57.049999,56.540001,56.23,57.23,5322900,"04","Texas Instruments Incorporated","Technology","Semiconductors"
"1338","TXT",2012,1.3033e+10,0,-1.57e+08,2.1,1.2237e+10,154,77,5,9,1.0042e+10,2.991e+09,3.824e+09,18,280476190.476,1.319e+10,0.938924269162894,3.35740554998328,2012-04-02,27.799999,28.84,27.639999,29.08,4959800,"04","Textron Inc.","Capital Goods","Aerospace"
"1339","TXT",2013,1.2944e+10,0,-1e+08,1.78,1.2104e+10,187,88,4,7,8.56e+09,4.384e+09,4.045e+09,16,279775280.899,1.3044e+10,0.935105067985167,1.95255474452555,2013-04-01,29.82,29.190001,29.049999,29.860001,2355400,"04","Textron Inc.","Capital Goods","Aerospace"
"1340","TXT",2014,1.4605e+10,0,1.29e+08,2.15,1.3878e+10,168,60,4,8,1.0333e+10,4.272e+09,4.623e+09,18,279069767.442,1.4476e+10,0.95022252653201,2.4187734082397,2014-04-01,39.450001,39.889999,39.360001,39.919998,1201900,"04","Textron Inc.","Capital Goods","Aerospace"
"1341","TXT",2015,1.4708e+10,0,-4.3e+07,2.52,1.3423e+10,172,63,5,8,9.744e+09,4.964e+09,5.298e+09,18,276587301.587,1.4751e+10,0.912632580908349,1.96293311845286,2015-04-01,44.119999,44.799999,43.459999,44.950001,1951400,"04","Textron Inc.","Capital Goods","Aerospace"
"1342","UA",2012,1157083000,4483000,61847000,1.23,1834921000,358,232,7,11,340161000,816922000,493181000,48,104697560.976,1090753000,1.58581622925927,0.416393486771075,NA,NA,NA,NA,NA,NA,NA,"Under Armour, Inc.","Consumer Non-Durables","Apparel"
"1343","UA",2013,1577741000,24097000,78566000,1.54,2332051000,265,155,7,11,524387000,1053354000,653842000,49,105409090.909,1475078000,1.47809494714278,0.497825992021676,NA,NA,NA,NA,NA,NA,NA,"Under Armour, Inc.","Consumer Non-Durables","Apparel"
"1344","UA",2014,2095083000,26230000,81380000,0.98,3084370000,367,240,7,11,744783000,1350300000,856687000,49,212287755.102,1987473000,1.47219465768182,0.551568540324372,NA,NA,NA,NA,NA,NA,NA,"Under Armour, Inc.","Consumer Non-Durables","Apparel"
"1345","UA",2015,2868900000,75686000,39010000,1.08,3963313000,313,149,6,10,1200678000,1668222000,1076533000,48,215345370.37,2754204000,1.38147478127505,0.719735143164399,NA,NA,NA,NA,NA,NA,NA,"Under Armour, Inc.","Consumer Non-Durables","Apparel"
"1346","UAL",2012,3.7628e+10,4.597e+09,3.54e+08,-2.18,3.7152e+10,78,73,2,0,3.7147e+10,4.81e+08,-5.586e+09,52,331651376.147,3.2677e+10,0.987349845859466,77.2286902286902,2012-04-02,21.51,21.49,21.200001,21.74,4590100,"04","United Continental Holdings, Inc.","Transportation","Air Freight/Delivery Services"
"1347","UAL",2013,3.6812e+10,4.436e+09,-8.92e+08,1.64,3.8279e+10,72,66,1,3,3.3828e+10,2.984e+09,-5.015e+09,55,348170731.707,3.3268e+10,1.03985113549929,11.3364611260054,2013-04-01,31.27,30.969999,30.84,31.940001,5607500,"04","United Continental Holdings, Inc.","Transportation","Air Freight/Delivery Services"
"1348","UAL",2014,3.6595e+10,4.284e+09,1.55e+08,3.05,3.8901e+10,60,55,3,6,3.4199e+10,2.396e+09,-3.883e+09,57,371147540.984,3.2156e+10,1.06301407296079,14.2733722871452,2014-04-01,45.970001,46.900002,45.77,46.919998,6527800,"04","United Continental Holdings, Inc.","Transportation","Air Freight/Delivery Services"
"1349","UAL",2015,4.0861e+10,4.136e+09,-7.28e+08,19.52,3.7864e+10,63,57,19,14,3.1895e+10,8.966e+09,3.457e+09,68,376024590.164,3.7453e+10,0.926653777440591,3.55732768235557,2015-04-01,65.059998,64.010002,63.75,65.849998,7428000,"04","United Continental Holdings, Inc.","Transportation","Air Freight/Delivery Services"
"1350","UDR",2012,6859103000,0,-21515000,0.85,716612000,NA,NA,30,9,3866187000,2992916000,-1143781000,66,249620000,6880618000,0.104476051751956,1.29177932157134,2012-04-02,26.629999,26.9,26.549999,27.02,2333700,"04","United Dominion Realty Trust, Inc.","Consumer Services","Real Estate Investment Trusts"
"1351","UDR",2013,6807722000,0,-16699000,0.16,758926000,NA,NA,6,15,3996074000,2811648000,-1342070000,66,280075000,6824421000,0.111480169137341,1.42125685718838,2013-04-01,24.15,24.299999,23.969999,24.299999,797600,"04","United Dominion Realty Trust, Inc.","Consumer Services","Real Estate Investment Trusts"
"1352","UDR",2014,6828728000,0,-5618000,0.6,818046000,NA,NA,19,15,4093631000,2735097000,-1528917000,67,257223333.333,6834346000,0.119794784621675,1.49670413882945,2014-04-01,25.83,25.860001,25.48,25.860001,1752300,"04","United Dominion Realty Trust, Inc.","Consumer Services","Real Estate Investment Trusts"
"1353","UDR",2015,7663844000,0,-9590000,1.3,894638000,NA,NA,38,18,4764089000,2899755000,-1584459000,68,261833076.923,7673434000,0.116734891785376,1.64292810944373,2015-04-01,34.029999,33.73,33.52,34.139999,1449200,"04","United Dominion Realty Trust, Inc.","Consumer Services","Real Estate Investment Trusts"
"1354","UHS",2012,8200843000,0,62812000,4.57,6961400000,157,146,6,14,5487498000,2713345000,2962433000,100,97034135.6674,8138031000,0.848863952157114,2.02241071445025,2012-04-02,41.950001,42.360001,41.799999,42.700001,1125400,"04","Universal Health Services, Inc.","Health Care","Hospital/Nursing Management"
"1355","UHS",2013,8311723000,0,-5018000,5.21,7367873000,135,126,7,14,5061744000,3249979000,3499337000,100,98029366.6027,8316741000,0.886443520795869,1.55746975595842,2013-04-01,63.880001,64.919998,63.740002,65.360001,955900,"04","Universal Health Services, Inc.","Health Care","Hospital/Nursing Management"
"1356","UHS",2014,8974443000,0,63676000,5.52,8205088000,137,127,7,13,5238497000,3735946000,4015387000,100,98794021.7391,8910767000,0.914272674081277,1.40218755838548,2014-04-01,82.160004,82.309998,81.839996,82.959999,981500,"04","Universal Health Services, Inc.","Health Care","Hospital/Nursing Management"
"1357","UHS",2015,9634113000,0,90202000,6.89,9043451000,156,146,8,14,5384466000,4249647000,4566521000,100,98770391.8723,9543911000,0.938690567569635,1.26703841519072,2015-04-01,115.900002,112.959999,109.830002,116.629997,3473700,"04","Universal Health Services, Inc.","Health Care","Hospital/Nursing Management"
"1358","ULTA",2013,1275249000,0,46233000,2.73,2220256000,357,194,8,13,488307000,786942000,296861000,35,63204761.9048,1229016000,1.74103724057027,0.620512058067812,2013-04-01,81.099998,81.690002,80.849998,81.849998,1087900,"04","Ulta Beauty, Inc.","Consumer Services","Other Specialty Stores"
"1359","ULTA",2015,1983170000,0,80140000,4,3241369000,350,189,8,13,735661000,1247509000,679593000,35,64283750,1903030000,1.63443829828003,0.589703962055584,2015-04-01,150.889999,150.979996,148.419998,151.380005,744500,"04","Ulta Beauty, Inc.","Consumer Services","Other Specialty Stores"
"1360","UNH",2013,8.1882e+10,3.844e+09,8.49e+08,5.59,1.22489e+11,NA,NA,5,8,4.9733e+10,3.2149e+10,3.3047e+10,27,1006261180.68,7.7189e+10,1.49592095942942,1.54695324893465,2013-04-01,57.16,58.970001,57.009998,59.360001,9006100,"04","UnitedHealth Group Incorporated","Health Care","Medical Specialities"
"1361","UNH",2014,8.6382e+10,3.669e+09,2.506e+09,5.78,1.30474e+11,NA,NA,4,8,5.3928e+10,3.2454e+10,3.3836e+10,28,972145328.72,8.0207e+10,1.5104304137436,1.66167498613422,2014-04-01,82.349998,81.839996,81.580002,83.050003,4339800,"04","UnitedHealth Group Incorporated","Health Care","Medical Specialities"
"1362","UNH",2015,1.11254e+11,8.391e+09,4.102e+09,6.1,1.57107e+11,NA,NA,4,7,7.7424e+10,3.383e+10,3.7125e+10,34,952950819.672,9.8761e+10,1.41214697898503,2.28861956843039,2015-04-01,119.519997,117.449997,116.540001,119.519997,4826200,"04","UnitedHealth Group Incorporated","Health Care","Medical Specialities"
"1363","UNM",2012,62236100000,0,5.27e+08,3.18,10515400000,NA,NA,9,12,53623500000,8612600000,7371600000,32,281257861.635,61709100000,0.168959815926769,6.22616863664863,2012-04-02,24.4,24.58,24.309999,24.77,3949400,"04","Unum Group","Finance","Accident &Health Insurance"
